Chunk#25 tc1.pgm
 ,0.00542857,0.0108061
Chunk#25 tc2.pgm
 ,0.0293833,0.0478865
Chunk#25 tc3.pgm
 ,0.0664551,0.0848875
Chunk#25 tc4.pgm
 ,0.0972806,0.109617
Chunk#25 tc5.pgm
 ,0.483086,0.855367
Chunk#25 tc6.pgm
 ,1.22537,1.59378
Chunk#75 tc1.pgm
 ,0.00543801,0.0108765
Chunk#75 tc2.pgm
 ,0.0291619,0.0473902
Chunk#75 tc3.pgm
 ,0.0656562,0.0838487
Chunk#75 tc4.pgm
 ,0.0962151,0.108519
Chunk#75 tc5.pgm
 ,0.471799,0.833639
Chunk#75 tc6.pgm
 ,1.19165,1.55039
Chunk#25 tc1.pgm
 ,0.00294068,0.00580075
Chunk#25 tc2.pgm
 ,0.0158456,0.0259489
Chunk#25 tc3.pgm
 ,0.0360546,0.0459653
Chunk#25 tc4.pgm
 ,0.0527342,0.0593949
Chunk#25 tc5.pgm
 ,0.260603,0.461348
Chunk#25 tc6.pgm
 ,0.661918,0.860465
Chunk#75 tc1.pgm
 ,0.00287836,0.00563269
Chunk#75 tc2.pgm
 ,0.0155541,0.0250594
Chunk#75 tc3.pgm
 ,0.0349653,0.0443582
Chunk#75 tc4.pgm
 ,0.0513227,0.0577108
Chunk#75 tc5.pgm
 ,0.254681,0.441577
Chunk#75 tc6.pgm
 ,0.642594,0.828434
Chunk#25 tc1.pgm
 ,0.00176089,0.00348245
Chunk#25 tc2.pgm
 ,0.00937471,0.0151761
Chunk#25 tc3.pgm
 ,0.0210722,0.026889
Chunk#25 tc4.pgm
 ,0.0308684,0.0346746
Chunk#25 tc5.pgm
 ,0.151081,0.267143
Chunk#25 tc6.pgm
 ,0.38236,0.498073
Chunk#75 tc1.pgm
 ,0.00154441,0.00305644
Chunk#75 tc2.pgm
 ,0.00804762,0.0129631
Chunk#75 tc3.pgm
 ,0.0178873,0.0228481
Chunk#75 tc4.pgm
 ,0.0264281,0.0297203
Chunk#75 tc5.pgm
 ,0.134442,0.230279
Chunk#75 tc6.pgm
 ,0.332488,0.428275
